order_id,tanggal_order,marketplace,produk_id,produk_nama,kategori,qty,harga_satuan,total_order,diskon,ongkir,status,refund_status,refund_amount
BLI6272158635,2025-03-04,Blibli,P002,Maru Loafer Elegan,Formal,3,279000,755774,81226,28587,Dikirim,Tidak Ada,0
ORD0544438805181179,2025-03-04,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,470135,67865,22105,Dikirim,Tersedia,52437
ORD5647084795342601,2025-03-04,Shopee,P005,Maru Boots Petualangan,Outdoor,2,499000,980320,17680,11654,Dikirim,Tersedia,6094
TOP920883609570,2025-03-04,Tokopedia,P007,Maru Sandal Malam,Formal,4,319000,1222500,53500,14334,Dikirim,Tersedia,11783
ORD8498908471202559,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,994792,82208,28335,Dikirim,Tersedia,51902
ORD9738222020655766,2025-03-04,Shopee,P010,Maru Sport Flats,Olahraga,2,269000,509556,28444,16214,Dikirim,Tidak Ada,0
TOP416741241874,2025-03-04,Tokopedia,P003,Maru Heels Profesional,Formal,4,389000,1506766,49234,18608,Dikirim,Tidak Ada,0
ORD8097065144327151,2025-03-04,Shopee,P004,Maru Flat Formal,Formal,2,199000,311834,86166,23358,Dikirim,Tersedia,47823
TOP460473138937,2025-03-04,Tokopedia,P001,Maru Slip-On Kasual,Kasual,2,249000,437869,60131,13225,Dikirim,Tidak Ada,0
BLI3192392663,2025-03-04,Blibli,P001,Maru Slip-On Kasual,Kasual,2,249000,415184,82816,20268,Dikirim,Tersedia,31883
LAZ6637205457,2025-03-04,Lazada,P008,Maru Glam Heels,Formal,1,479000,415308,63692,10879,Dikirim,Tidak Ada,0
TOP204498204662,2025-03-04,Tokopedia,P002,Maru Loafer Elegan,Formal,5,279000,1376177,18823,12004,Dikirim,Tersedia,14512
ORD6534203651809410,2025-03-04,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,387990,11010,23925,Dikirim,Tersedia,5805
ORD3268392328763739,2025-03-04,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1913675,82325,18028,Dikirim,Tersedia,47553
TOP399938444396,2025-03-04,Tokopedia,P008,Maru Glam Heels,Formal,5,479000,2315405,79595,12892,Dikirim,Tidak Ada,0
TOP810978615239,2025-03-04,Tokopedia,P004,Maru Flat Formal,Formal,3,199000,542391,54609,28093,Dikirim,Tidak Ada,0
ORD9235117687757082,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1551652,43348,28887,Dikirim,Tersedia,8133
ORD8924239662740275,2025-03-04,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1915843,29157,25190,Dikirim,Tidak Ada,0
ORD8430125380967002,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1186371,89629,19678,Dikirim,Tidak Ada,0
ORD1504668579924338,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,690963,27037,12842,Dikirim,Tidak Ada,0
BLI6048788779,2025-03-04,Blibli,P007,Maru Sandal Malam,Formal,2,319000,573924,64076,23098,Dikirim,Tersedia,28027
ORD3879336547987307,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1211409,64591,23903,Dikirim,Tersedia,38962
ORD4867223447173468,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,639290,78710,10182,Dikirim,Tersedia,68710
LAZ2895214904,2025-03-04,Lazada,P001,Maru Slip-On Kasual,Kasual,4,249000,990113,5887,25824,Dikirim,Tidak Ada,0
ORD7731271636548862,2025-03-04,Shopee,P008,Maru Glam Heels,Formal,3,479000,1388228,48772,28822,Dikirim,Tidak Ada,0
ORD8291459954092200,2025-03-04,Shopee,P004,Maru Flat Formal,Formal,5,199000,904320,90680,11560,Dikirim,Tersedia,16889
TOP186169707516,2025-03-04,Tokopedia,P010,Maru Sport Flats,Olahraga,1,269000,170598,98402,24575,Dikirim,Tidak Ada,0
TOP576952984607,2025-03-04,Tokopedia,P002,Maru Loafer Elegan,Formal,3,279000,770154,66846,20861,Dikirim,Tidak Ada,0
ORD1886093032976799,2025-03-04,Shopee,P008,Maru Glam Heels,Formal,5,479000,2304187,90813,10511,Dikirim,Tersedia,12422
TOP250006155096,2025-03-04,Tokopedia,P001,Maru Slip-On Kasual,Kasual,1,249000,216515,32485,23173,Dikirim,Tidak Ada,0
ORD2953905103150599,2025-03-04,Shopee,P004,Maru Flat Formal,Formal,3,199000,507733,89267,14709,Dikirim,Tersedia,13955
TOP028919936278,2025-03-04,Tokopedia,P003,Maru Heels Profesional,Formal,1,389000,364937,24063,18008,Dikirim,Tidak Ada,0
TOP593315111708,2025-03-04,Tokopedia,P001,Maru Slip-On Kasual,Kasual,4,249000,920663,75337,25375,Dikirim,Tidak Ada,0
ORD8637303325487856,2025-03-04,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1329985,65015,16188,Dikirim,Tersedia,9432
ORD5103148823879027,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1039176,37824,15871,Dikirim,Tidak Ada,0
LAZ3853454647,2025-03-04,Lazada,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1950639,44361,12959,Dikirim,Tersedia,3422
LAZ8544461435,2025-03-04,Lazada,P004,Maru Flat Formal,Formal,4,199000,791548,4452,20408,Dikirim,Tersedia,3203
TOP343405028259,2025-03-04,Tokopedia,P002,Maru Loafer Elegan,Formal,3,279000,743381,93619,10323,Dikirim,Tidak Ada,0
BLI6314145562,2025-03-04,Blibli,P006,Maru Sneakers Hike,Outdoor,1,359000,311268,47732,15126,Dikirim,Tersedia,2367
ORD8654895653035954,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1000170,76830,21147,Dikirim,Tidak Ada,0
BLI3266153846,2025-03-04,Blibli,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1103698,93302,20335,Dikirim,Tidak Ada,0
ORD2146126781832162,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,622621,95379,23214,Dikirim,Tersedia,66143
LAZ0363621603,2025-03-04,Lazada,P007,Maru Sandal Malam,Formal,5,319000,1510317,84683,10849,Dikirim,Tidak Ada,0
ORD1471897240357010,2025-03-04,Shopee,P008,Maru Glam Heels,Formal,3,479000,1413421,23579,13317,Dikirim,Tersedia,4949
ORD8782393617668733,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,1,319000,249408,69592,21633,Dikirim,Tersedia,58654
ORD2779085522282825,2025-03-04,Shopee,P004,Maru Flat Formal,Formal,2,199000,328543,69457,11896,Dikirim,Tidak Ada,0
BLI6817113533,2025-03-04,Blibli,P003,Maru Heels Profesional,Formal,2,389000,748812,29188,22248,Dikirim,Tidak Ada,0
ORD2772794395876468,2025-03-04,Shopee,P004,Maru Flat Formal,Formal,3,199000,528072,68928,27840,Dikirim,Tidak Ada,0
BLI7510649888,2025-03-04,Blibli,P008,Maru Glam Heels,Formal,2,479000,953239,4761,19251,Dikirim,Tersedia,397
ORD5151443293923360,2025-03-04,Shopee,P006,Maru Sneakers Hike,Outdoor,4,359000,1337424,98576,19678,Dikirim,Tidak Ada,0
ORD0751481842871699,2025-03-04,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1082568,33432,29026,Dikirim,Tidak Ada,0
LAZ0424366488,2025-03-04,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,495195,2805,11828,Dikirim,Tidak Ada,0
ORD5451737623286837,2025-03-04,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,224504,24496,14771,Dikirim,Tidak Ada,0
ORD5909085332932382,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1274875,1125,21153,Dikirim,Tersedia,40
ORD8607971843218352,2025-03-04,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1300188,44812,15146,Dikirim,Tidak Ada,0
LAZ5284585193,2025-03-04,Lazada,P005,Maru Boots Petualangan,Outdoor,1,499000,464302,34698,23493,Dikirim,Tersedia,21657
LAZ1335597843,2025-03-04,Lazada,P008,Maru Glam Heels,Formal,3,479000,1433618,3382,27011,Dikirim,Tidak Ada,0
ORD1117111884968014,2025-03-04,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1511509,84491,17217,Dikirim,Tersedia,58379
ORD6931619641435981,2025-03-04,Shopee,P003,Maru Heels Profesional,Formal,5,389000,1935657,9343,13780,Dikirim,Tidak Ada,0
ORD7520794088703647,2025-03-04,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1165228,1772,16609,Dikirim,Tersedia,1349
LAZ8478035240,2025-03-04,Lazada,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1976493,18507,10128,Dikirim,Tersedia,8880
ORD1626990786684275,2025-03-04,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1221253,54747,29121,Dikirim,Tersedia,43518
ORD7263233561319226,2025-03-04,Shopee,P008,Maru Glam Heels,Formal,2,479000,877399,80601,12024,Dikirim,Tidak Ada,0
ORD4195591458206686,2025-03-04,Shopee,P001,Maru Slip-On Kasual,Kasual,2,249000,479870,18130,10463,Dikirim,Tersedia,11006
ORD8968168727200999,2025-03-04,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,382877,16123,17237,Dikirim,Tidak Ada,0
ORD5761749365628882,2025-03-04,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,1056033,19967,13720,Dikirim,Tidak Ada,0
LAZ5046483825,2025-03-05,Lazada,P007,Maru Sandal Malam,Formal,2,319000,584578,53422,13697,Dikirim,Tersedia,8101
TOP133430457335,2025-03-05,Tokopedia,P004,Maru Flat Formal,Formal,3,199000,575160,21840,19814,Dikirim,Tersedia,14286
LAZ0094562141,2025-03-05,Lazada,P005,Maru Boots Petualangan,Outdoor,1,499000,403058,95942,11964,Dikirim,Tersedia,34046
LAZ8166909524,2025-03-05,Lazada,P004,Maru Flat Formal,Formal,3,199000,591039,5961,15289,Dikirim,Tidak Ada,0
LAZ5774399410,2025-03-05,Lazada,P001,Maru Slip-On Kasual,Kasual,2,249000,445899,52101,17457,Dikirim,Tidak Ada,0
ORD5324122037720440,2025-03-05,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,627832,90168,13244,Dikirim,Tidak Ada,0
ORD4881432406405870,2025-03-05,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1040848,36152,24017,Dikirim,Tidak Ada,0
ORD3465124571576199,2025-03-05,Shopee,P006,Maru Sneakers Hike,Outdoor,3,359000,1070328,6672,23851,Dikirim,Tersedia,3105
ORD0102365965299743,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1371252,23748,16182,Dikirim,Tidak Ada,0
ORD2374221728777638,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,4,319000,1191607,84393,11692,Dikirim,Tersedia,14425
ORD4518204498140547,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,377120,21880,29633,Dikirim,Tersedia,4224
LAZ3139246944,2025-03-05,Lazada,P003,Maru Heels Profesional,Formal,5,389000,1903890,41110,22244,Dikirim,Tidak Ada,0
ORD8185315028733035,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,3,319000,950033,6967,24461,Dikirim,Tersedia,3029
ORD7818962037198164,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2474679,20321,12818,Dikirim,Tersedia,4674
LAZ0544191907,2025-03-05,Lazada,P006,Maru Sneakers Hike,Outdoor,1,359000,278972,80028,29633,Dikirim,Tersedia,10127
ORD0416758573023367,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1194877,2123,28537,Dikirim,Tersedia,131
LAZ9142786037,2025-03-05,Lazada,P008,Maru Glam Heels,Formal,1,479000,391665,87335,27956,Dikirim,Tidak Ada,0
ORD7990037325873622,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,3,499000,1431612,65388,23261,Dikirim,Tidak Ada,0
ORD9604262400711957,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,5,479000,2334013,60987,26737,Dikirim,Tidak Ada,0
ORD4164162229595126,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2425486,69514,26554,Dikirim,Tidak Ada,0
BLI5205760348,2025-03-05,Blibli,P002,Maru Loafer Elegan,Formal,4,279000,1043577,72423,27185,Dikirim,Tidak Ada,0
TOP386362358126,2025-03-05,Tokopedia,P010,Maru Sport Flats,Olahraga,3,269000,733015,73985,29033,Dikirim,Tidak Ada,0
ORD0388807106526956,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,3,319000,939652,17348,25326,Dikirim,Tersedia,11303
ORD3429723021349251,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,3,479000,1339902,97098,19162,Dikirim,Tersedia,96061
LAZ5345018719,2025-03-05,Lazada,P003,Maru Heels Profesional,Formal,2,389000,729657,48343,19434,Dikirim,Tidak Ada,0
LAZ5044018444,2025-03-05,Lazada,P002,Maru Loafer Elegan,Formal,4,279000,1027613,88387,29347,Dikirim,Tersedia,21672
TOP841170700315,2025-03-05,Tokopedia,P007,Maru Sandal Malam,Formal,2,319000,577267,60733,22848,Dikirim,Tersedia,43554
TOP448523258655,2025-03-05,Tokopedia,P007,Maru Sandal Malam,Formal,3,319000,889605,67395,12194,Dikirim,Tersedia,45264
BLI4502039674,2025-03-05,Blibli,P008,Maru Glam Heels,Formal,3,479000,1421563,15437,25091,Dikirim,Tersedia,7486
ORD2392609056282231,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,3,199000,505986,91014,14106,Dikirim,Tidak Ada,0
ORD9234375995201753,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1088287,27713,27548,Dikirim,Tersedia,10889
ORD4068727466632003,2025-03-05,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,979183,16817,29839,Dikirim,Tersedia,7160
TOP478747027047,2025-03-05,Tokopedia,P002,Maru Loafer Elegan,Formal,2,279000,543465,14535,28007,Dikirim,Tidak Ada,0
LAZ3080755886,2025-03-05,Lazada,P003,Maru Heels Profesional,Formal,4,389000,1554701,1299,20704,Dikirim,Tidak Ada,0
ORD5741735138046675,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1980926,14074,21673,Dikirim,Tersedia,11232
LAZ7845109825,2025-03-05,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,648436,98564,24234,Dikirim,Tidak Ada,0
ORD2703950372827623,2025-03-05,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1321569,23431,12122,Dikirim,Tersedia,19224
ORD6673927809081109,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1100631,96369,27278,Dikirim,Tidak Ada,0
TOP322462244206,2025-03-05,Tokopedia,P007,Maru Sandal Malam,Formal,3,319000,868363,88637,29588,Dikirim,Tidak Ada,0
ORD5950318330764817,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,1,199000,117790,81210,23649,Dikirim,Tersedia,39340
ORD4979748685905282,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,1,319000,303047,15953,21507,Dikirim,Tidak Ada,0
TOP918103679687,2025-03-05,Tokopedia,P003,Maru Heels Profesional,Formal,1,389000,303045,85955,18606,Dikirim,Tersedia,61542
ORD7891107599164392,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,3,199000,571513,25487,25692,Dikirim,Tersedia,20183
ORD1333650436650807,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,1,199000,159408,39592,27420,Dikirim,Tersedia,497
ORD6714610996759128,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,1,479000,453168,25832,11378,Dikirim,Tidak Ada,0
LAZ1508927913,2025-03-05,Lazada,P003,Maru Heels Profesional,Formal,4,389000,1496679,59321,22995,Dikirim,Tidak Ada,0
ORD3078402192686356,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,1,479000,467377,11623,28807,Dikirim,Tidak Ada,0
ORD3853351984557859,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1936962,58038,22481,Dikirim,Tersedia,27890
ORD8343675508635297,2025-03-05,Shopee,P001,Maru Slip-On Kasual,Kasual,4,249000,947918,48082,19055,Dikirim,Tidak Ada,0
ORD3916778647453649,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1509928,85072,24909,Dikirim,Tersedia,61687
TOP660501864955,2025-03-05,Tokopedia,P004,Maru Flat Formal,Formal,4,199000,784058,11942,22318,Dikirim,Tidak Ada,0
BLI4827345404,2025-03-05,Blibli,P003,Maru Heels Profesional,Formal,2,389000,728223,49777,26598,Dikirim,Tersedia,15169
TOP865663240981,2025-03-05,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,2,399000,728090,69910,19205,Dikirim,Tersedia,52248
ORD0205371640237755,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,4,199000,725591,70409,15407,Dikirim,Tersedia,34287
LAZ4825931741,2025-03-05,Lazada,P006,Maru Sneakers Hike,Outdoor,3,359000,1042779,34221,18754,Dikirim,Tidak Ada,0
LAZ9938523239,2025-03-05,Lazada,P006,Maru Sneakers Hike,Outdoor,5,359000,1777145,17855,18365,Dikirim,Tersedia,13343
ORD5089496046436577,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,4,279000,1096551,19449,19452,Dikirim,Tidak Ada,0
ORD6347880971628488,2025-03-05,Shopee,P010,Maru Sport Flats,Olahraga,4,269000,976500,99500,11665,Dikirim,Tersedia,26335
LAZ8702467388,2025-03-05,Lazada,P009,Maru Sneakers Olahraga,Olahraga,1,399000,374674,24326,19632,Dikirim,Tidak Ada,0
TOP003661199384,2025-03-05,Tokopedia,P008,Maru Glam Heels,Formal,1,479000,464093,14907,16104,Dikirim,Tidak Ada,0
ORD1114035665591487,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,1,319000,239391,79609,21057,Dikirim,Tersedia,33173
ORD0661455885521368,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,749368,87632,10702,Dikirim,Tersedia,46352
ORD7824443995920020,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,2,479000,916170,41830,15151,Dikirim,Tersedia,33332
ORD3819335496084739,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,264197,14803,24188,Dikirim,Tersedia,13019
ORD5527560625922400,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,3,199000,539832,57168,24813,Dikirim,Tersedia,3244
TOP661510521035,2025-03-05,Tokopedia,P001,Maru Slip-On Kasual,Kasual,2,249000,455804,42196,20737,Dikirim,Tidak Ada,0
ORD7278031767484775,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,1,319000,273450,45550,21749,Dikirim,Tersedia,7196
ORD9524603626115583,2025-03-05,Shopee,P006,Maru Sneakers Hike,Outdoor,2,359000,669085,48915,22940,Dikirim,Tersedia,4415
ORD0415424384737599,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,3,199000,558244,38756,11549,Dikirim,Tidak Ada,0
LAZ8249689685,2025-03-05,Lazada,P010,Maru Sport Flats,Olahraga,3,269000,804333,2667,20901,Dikirim,Tidak Ada,0
LAZ7858670397,2025-03-05,Lazada,P005,Maru Boots Petualangan,Outdoor,4,499000,1909389,86611,13467,Dikirim,Tersedia,76618
LAZ7276623487,2025-03-05,Lazada,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1509263,86737,24874,Dikirim,Tidak Ada,0
LAZ6241513002,2025-03-05,Lazada,P003,Maru Heels Profesional,Formal,3,389000,1068807,98193,20010,Dikirim,Tidak Ada,0
TOP452795186884,2025-03-05,Tokopedia,P010,Maru Sport Flats,Olahraga,3,269000,763094,43906,10364,Dikirim,Tidak Ada,0
ORD6605714557791518,2025-03-05,Shopee,P001,Maru Slip-On Kasual,Kasual,1,249000,196834,52166,23313,Dikirim,Tidak Ada,0
BLI8611790117,2025-03-05,Blibli,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1112167,84833,27222,Dikirim,Tidak Ada,0
BLI2304044875,2025-03-05,Blibli,P009,Maru Sneakers Olahraga,Olahraga,1,399000,387464,11536,17932,Dikirim,Tersedia,10366
ORD1107415994379931,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,3,279000,788585,48415,22965,Dikirim,Tersedia,14761
ORD4984140453554927,2025-03-05,Shopee,P003,Maru Heels Profesional,Formal,3,389000,1166651,349,24562,Dikirim,Tidak Ada,0
ORD1176583595780229,2025-03-05,Shopee,P007,Maru Sandal Malam,Formal,5,319000,1586704,8296,15230,Dikirim,Tersedia,769
ORD0296177272555501,2025-03-05,Shopee,P010,Maru Sport Flats,Olahraga,3,269000,750976,56024,21237,Dikirim,Tidak Ada,0
ORD4078528399248559,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1971527,24473,28448,Dikirim,Tersedia,14114
ORD5056053026482665,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,5,279000,1352164,42836,29413,Dikirim,Tidak Ada,0
TOP235384663714,2025-03-05,Tokopedia,P005,Maru Boots Petualangan,Outdoor,2,499000,943737,54263,12415,Dikirim,Tidak Ada,0
ORD4398241273190928,2025-03-05,Shopee,P009,Maru Sneakers Olahraga,Olahraga,1,399000,356938,42062,23389,Dikirim,Tersedia,3510
ORD9923135651012924,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,4,499000,1969634,26366,14384,Dikirim,Tersedia,22964
ORD1014582704210915,2025-03-05,Shopee,P004,Maru Flat Formal,Formal,3,199000,591291,5709,18625,Dikirim,Tersedia,4390
TOP248257411399,2025-03-05,Tokopedia,P010,Maru Sport Flats,Olahraga,3,269000,755382,51618,24954,Dikirim,Tersedia,30564
ORD5528078972132639,2025-03-05,Shopee,P002,Maru Loafer Elegan,Formal,2,279000,484130,73870,14965,Dikirim,Tidak Ada,0
LAZ5524979744,2025-03-05,Lazada,P002,Maru Loafer Elegan,Formal,5,279000,1382143,12857,23611,Dikirim,Tersedia,9603
BLI2483521069,2025-03-05,Blibli,P005,Maru Boots Petualangan,Outdoor,2,499000,922918,75082,10930,Dikirim,Tersedia,15575
ORD4976432756600073,2025-03-05,Shopee,P010,Maru Sport Flats,Olahraga,5,269000,1298229,46771,13497,Dikirim,Tersedia,26587
ORD0387426852775486,2025-03-05,Shopee,P008,Maru Glam Heels,Formal,2,479000,940664,17336,22137,Dikirim,Tersedia,12493
ORD6334313619015206,2025-03-05,Shopee,P005,Maru Boots Petualangan,Outdoor,5,499000,2467227,27773,15718,Dikirim,Tersedia,25223
LAZ5026280821,2025-03-05,Lazada,P004,Maru Flat Formal,Formal,4,199000,785707,10293,19534,Dikirim,Tersedia,5264
LAZ0149637247,2025-03-05,Lazada,P006,Maru Sneakers Hike,Outdoor,2,359000,705275,12725,23152,Dikirim,Tidak Ada,0
TOP300230201105,2025-03-05,Tokopedia,P005,Maru Boots Petualangan,Outdoor,4,499000,1904649,91351,18904,Dikirim,Tidak Ada,0
TOP846333638974,2025-03-06,Tokopedia,P003,Maru Heels Profesional,Formal,5,389000,1933994,11006,19525,Dikirim,Tersedia,7165
TOP163201506502,2025-03-06,Tokopedia,P008,Maru Glam Heels,Formal,1,479000,384469,94531,17357,Dikirim,Tidak Ada,0
LAZ1709955638,2025-03-06,Lazada,P004,Maru Flat Formal,Formal,5,199000,922568,72432,25359,Dikirim,Tersedia,44650
TOP045459422117,2025-03-06,Tokopedia,P008,Maru Glam Heels,Formal,1,479000,456479,22521,20707,Dikirim,Tersedia,12815
ORD8858357613783552,2025-03-06,Shopee,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1587621,8379,27003,Dikirim,Tidak Ada,0
ORD6983972225861757,2025-03-06,Shopee,P006,Maru Sneakers Hike,Outdoor,5,359000,1753389,41611,20980,Dikirim,Tidak Ada,0
ORD3972105469408272,2025-03-06,Shopee,P001,Maru Slip-On Kasual,Kasual,5,249000,1145260,99740,14992,Dikirim,Tidak Ada,0
TOP167076972597,2025-03-06,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,4,399000,1581689,14311,11634,Dikirim,Tidak Ada,0
TOP619326025106,2025-03-06,Tokopedia,P009,Maru Sneakers Olahraga,Olahraga,3,399000,1180037,16963,20619,Dikirim,Tersedia,13230
ORD7984835814439876,2025-03-06,Shopee,P003,Maru Heels Profesional,Formal,2,389000,766726,11274,29074,Dikirim,Tidak Ada,0
BLI2336481382,2025-03-06,Blibli,P010,Maru Sport Flats,Olahraga,2,269000,463553,74447,14572,Dikirim,Tidak Ada,0
BLI9837151750,2025-03-06,Blibli,P001,Maru Slip-On Kasual,Kasual,2,249000,465928,32072,18390,Dikirim,Tidak Ada,0
ORD0927739360975912,2025-03-06,Shopee,P002,Maru Loafer Elegan,Formal,1,279000,196616,82384,29609,Dikirim,Tersedia,30432
LAZ1677593175,2025-03-06,Lazada,P007,Maru Sandal Malam,Formal,2,319000,571318,66682,22151,Dikirim,Tidak Ada,0
TOP257590205748,2025-03-06,Tokopedia,P008,Maru Glam Heels,Formal,1,479000,417533,61467,25689,Dikirim,Tidak Ada,0
ORD4372906114630814,2025-03-06,Shopee,P006,Maru Sneakers Hike,Outdoor,1,359000,273169,85831,18246,Dikirim,Tersedia,21137
ORD5059882829037842,2025-03-06,Shopee,P007,Maru Sandal Malam,Formal,3,319000,947155,9845,26327,Dikirim,Tersedia,4912
LAZ7649821911,2025-03-06,Lazada,P001,Maru Slip-On Kasual,Kasual,3,249000,720283,26717,23546,Dikirim,Tidak Ada,0
ORD6806413492771602,2025-03-06,Shopee,P009,Maru Sneakers Olahraga,Olahraga,5,399000,1982740,12260,18508,Dikirim,Tersedia,5440
BLI9210187396,2025-03-06,Blibli,P006,Maru Sneakers Hike,Outdoor,3,359000,1000045,76955,20324,Dikirim,Tidak Ada,0
ORD0079669859050741,2025-03-06,Shopee,P003,Maru Heels Profesional,Formal,1,389000,356968,32032,22363,Dikirim,Tersedia,15475
